product_id,product_name,Major Category,Sub Category,discounted_price,actual_price,discount_percentage,user_id,user_name,review_id,review_title,review_content,rating,rating_count
B08CGW4GYR,"Milk Frother, Immersion Blender Cordlesss Foam Maker USB Rechargeable Small Mixer Handheld with 2 Stainless Whisks，Wisker for Stirring 3-Speed Adjustable Mini Frother for Cappuccino Latte Coffee Egg",Home&Kitchen,HandBlenders,₹375,₹999,62%,AE7Q7KWRZ7MHMTD4I63KVNQQLOGQ,Balvinder,R38F8NXSXYDTXY,So glad that I bought this!,The power adjusting buttons are great.Froths in only two minutes. One charge can hold up to 12 times od frothing! Totally worth the price!!,3.6,"1,988"
B00A328ENA,"Panasonic SR-WA22H (E) Automatic Rice Cooker, Apple Green, 2.2 Liters",Home&Kitchen,Rice&PastaCookers,"₹2,976","₹3,945",25%,AG636YCW33ZTJ3O67MQZNNNAIJVQ,Aniruddha biswas,R1OMQV5UFU8OAK,Good,Good,4.2,"3,740"
B00A328ENA,"Panasonic SR-WA22H (E) Automatic Rice Cooker, Apple Green, 2.2 Liters",Home&Kitchen,Rice&PastaCookers,"₹2,976","₹3,945",25%,AGJL5WHO3VVJALGYBKA7UUMANF4A,Manoj S.,R1OMQV5UFU8OAK,Adequate and efficient are the most apt words.,Adequate and efficient are the most apt words. Its really of excellent quality,4.2,"3,740"
B00A328ENA,"Panasonic SR-WA22H (E) Automatic Rice Cooker, Apple Green, 2.2 Liters",Home&Kitchen,Rice&PastaCookers,"₹2,976","₹3,945",25%,AG56GJXG2U4TIZ42J4H5SIAOZFSQ,Gautham Panchavadi,R1OMQV5UFU8OAK,Good product,usage and VFM. I recommend it to all small families from one to five.Extremely functional,4.2,"3,740"
B00A328ENA,"Panasonic SR-WA22H (E) Automatic Rice Cooker, Apple Green, 2.2 Liters",Home&Kitchen,Rice&PastaCookers,"₹2,976","₹3,945",25%,AHRJPSHYWW7POL5N5G7HI6D2UXNA,Prashanth,R1OMQV5UFU8OAK,Single rice bowl,excellent quality,4.2,"3,740"
B00A328ENA,"Panasonic SR-WA22H (E) Automatic Rice Cooker, Apple Green, 2.2 Liters",Home&Kitchen,Rice&PastaCookers,"₹2,976","₹3,945",25%,AE4PB2D5M7A6CIPE4SHZMHIDDIBA,Amazon Customer,R1OMQV5UFU8OAK,Good,easy to maintain,4.2,"3,740"
B00A328ENA,"Panasonic SR-WA22H (E) Automatic Rice Cooker, Apple Green, 2.2 Liters",Home&Kitchen,Rice&PastaCookers,"₹2,976","₹3,945",25%,AHCF6MDMVOOGIZK7AQMS5E4ZOJKA,kishore koilada,R1OMQV5UFU8OAK,Nice,idly maker,4.2,"3,740"
B0763K5HLQ,"InstaCuppa Milk Frother for Coffee - Handheld Battery-Operated Electric Milk and Coffee Frother, Stainless Steel Whisk and Stand, Portable Foam Maker for Coffee, Cappuccino, Lattes, and Egg Beaters",Home&Kitchen,MilkFrothers,"₹1,099","₹1,499",27%,AF5FBMSRN3DNZ5VA7QO34JVWM3FQ,Dippy,RKV8CMWS5JH6D,A must have for coffee lovers,Indispensable tool for coffee lovers – specifically for making a professional tasting latte,4.1,"4,401"
B0763K5HLQ,"InstaCuppa Milk Frother for Coffee - Handheld Battery-Operated Electric Milk and Coffee Frother, Stainless Steel Whisk and Stand, Portable Foam Maker for Coffee, Cappuccino, Lattes, and Egg Beaters",Home&Kitchen,MilkFrothers,"₹1,099","₹1,499",27%,AFDPYHNXY5R5DCB7GLDCSX24CQ7A,Mitesh Mayavanshi,RKV8CMWS5JH6D,Perfect product for making a perfect cup of coffee.,cappuccino or espresso. It produces soft creamy foamy milk froth in a jiffy (Highly recommended to use full-cream milk for best results). It is handy,4.1,"4,401"
B0763K5HLQ,"InstaCuppa Milk Frother for Coffee - Handheld Battery-Operated Electric Milk and Coffee Frother, Stainless Steel Whisk and Stand, Portable Foam Maker for Coffee, Cappuccino, Lattes, and Egg Beaters",Home&Kitchen,MilkFrothers,"₹1,099","₹1,499",27%,AEE5QN5TSLHUPXJL4WX76DZW3YEQ,Arpit Agarwal,RKV8CMWS5JH6D,Great Product,lightweight,4.1,"4,401"
B0763K5HLQ,"InstaCuppa Milk Frother for Coffee - Handheld Battery-Operated Electric Milk and Coffee Frother, Stainless Steel Whisk and Stand, Portable Foam Maker for Coffee, Cappuccino, Lattes, and Egg Beaters",Home&Kitchen,MilkFrothers,"₹1,099","₹1,499",27%,AEQSEIQ55YRS5ITY6PMOHDFCJJWA,Shivangi Virdi,RKV8CMWS5JH6D,Good,It was working well and suddenly after four months it stopped working. At first i thought I needed new batteries but even with new batteries it's not working just in 4 months i haven't even used it completely for 30 days in the 4 months I've had it.,4.1,"4,401"
B09PDZNSBG,"Goodscity Garment Steamer for Clothes, Steam Iron Press - Vertical & Horizontal Steaming up to 22g/min, 1200 Watt, 230 ml Water tank & 30 sec Fast Heating (GC 111)",Home&Kitchen,SteamIrons,"₹2,575","₹6,700",62%,AEXELC7IXD4IBM7P4BQNFF5PENSA,Amazon Customer,R28OJFR9T45794,Good product,It is easy to use and wrinkle free and happy for using first time. Thank you Amazon.,4.2,611
B09PDZNSBG,"Goodscity Garment Steamer for Clothes, Steam Iron Press - Vertical & Horizontal Steaming up to 22g/min, 1200 Watt, 230 ml Water tank & 30 sec Fast Heating (GC 111)",Home&Kitchen,SteamIrons,"₹2,575","₹6,700",62%,AEHSEYWIGX2757A2UWJS7J2CG3CA,Ankita D.,R28OJFR9T45794,Good,Good product,4.2,611
B09PDZNSBG,"Goodscity Garment Steamer for Clothes, Steam Iron Press - Vertical & Horizontal Steaming up to 22g/min, 1200 Watt, 230 ml Water tank & 30 sec Fast Heating (GC 111)",Home&Kitchen,SteamIrons,"₹2,575","₹6,700",62%,AH2UIFL2ZLH7AZP6L2I6JNJNDR7Q,Purna,R28OJFR9T45794,Most cutest color travel iron,First of all I really like the color of this iron. This is so cute to hold and use it. I was little worried about the performance but I tried this on daily basis for good 5 days so far and the cloths are really neat and wrinkle free. I feel this is little bulky as compared to the iron that I used from my friends in the past but otherwise this is a good travel iron. Now I don't have to worry about ironing lots of cloths before travelling to somewhere.,4.2,611
B085LPT5F4,Solidaire 550-Watt Mixer Grinder with 3 Jars (Black) (SLD-550-B),Home&Kitchen,MixerGrinders,"₹1,649","₹2,800",41%,AGN47LODJXDWX6WWSS5JJLKP2HWQ,Apurba,R2F6HAXHI2E0QM,Value for money,Nice product,3.9,"2,162"
B085LPT5F4,Solidaire 550-Watt Mixer Grinder with 3 Jars (Black) (SLD-550-B),Home&Kitchen,MixerGrinders,"₹1,649","₹2,800",41%,AFQICBBGIA6ED2FXXYEVEVKDFOWQ,Bhagyashree chopade,R2F6HAXHI2E0QM,Good product,motor heats up,3.9,"2,162"
B085LPT5F4,Solidaire 550-Watt Mixer Grinder with 3 Jars (Black) (SLD-550-B),Home&Kitchen,MixerGrinders,"₹1,649","₹2,800",41%,AELILYZUYXGJOFN2P7KT7OEUBM2Q,SANDIP SINGH,R2F6HAXHI2E0QM,भाई कभी मत लेना नहीं तो पछतायो गे 6 महीना ईयूज किया हू और ये लोग वारंटी भी नहीं देते हैं,👍,3.9,"2,162"
B0B9RZ4G4W,"Amazon Basics 300 W Hand Blender with Stainless Steel Stem for Hot/Cold Blending and In-Built Cord Hook, ISI-Marked, Black",Home&Kitchen,HandBlenders,₹799,"₹1,699",53%,AFTFMOXP7SKX4NJJIYLRJ4TAKZZQ,Vedant Joshi,R31WQ6LSRGW2ZR,First Impression: Looks elegant and sturdy with classy design.,Yet to use it but looks quite classy and sturdy. Design is nice and base is detachable for easy cleaning.,4,97
B0085W2MUQ,Orpat HHB-100E 250-Watt Hand Blender (White),Home&Kitchen,HandBlenders,₹765,₹970,21%,AGHE2Y6SEZXUO5QR44FVYOZ52B5A,Jeevan Kumar,R3R9NQXE7ERW69,Good,"I thought it would just be the blender with some cap to cover the blade. Turns out the ""cap"" was actually a pretty nice container to blend small amounts of anything. The container itself seems of great quality",4.2,"6,055"
B0085W2MUQ,Orpat HHB-100E 250-Watt Hand Blender (White),Home&Kitchen,HandBlenders,₹765,₹970,21%,AFOCLJYM3NII6TR3FOJVXFTY2SLA,Manzoor,R3R9NQXE7ERW69,Great durability and original products,and also comes with a lid so that nothing splatters outside when you're using the blender.2) There is also a holder with some nails if you wanna mount the blender on a wall.3) The blender itself is amazing to hold,4.2,"6,055"
B0085W2MUQ,Orpat HHB-100E 250-Watt Hand Blender (White),Home&Kitchen,HandBlenders,₹765,₹970,21%,AFJDCQHDXSOYUGXT2X3FCUO7K33Q,Manish,R3R9NQXE7ERW69,Very Nice !,looks great,4.2,"6,055"
B0085W2MUQ,Orpat HHB-100E 250-Watt Hand Blender (White),Home&Kitchen,HandBlenders,₹765,₹970,21%,AFPHGWJFEN2UK47F2RDYBL6YUAZA,Yashwant Panchal,R3R9NQXE7ERW69,Good product,and is pretty easy to use.4) The blender can even stand on its own if you have to leave it and attend to something else. If you place it vertically,4.2,"6,055"
B09474JWN6,"HealthSense Rechargeable Lint Remover for Clothes | Fuzz and Fur Remover | Electric Fabric Shaver, Trimmer for Clothes, Carpet, Sofa, Sweaters, Curtains | One-Year Warranty Included - New-Feel LR350",Home&Kitchen,LintShavers,₹999,"₹1,500",33%,AFXT4M4YZCGYWUG22BMXEOB7VUOA,GB SLG,RVV3VEBYM65XS,👍 nice,Like,4.2,386
B09474JWN6,"HealthSense Rechargeable Lint Remover for Clothes | Fuzz and Fur Remover | Electric Fabric Shaver, Trimmer for Clothes, Carpet, Sofa, Sweaters, Curtains | One-Year Warranty Included - New-Feel LR350",Home&Kitchen,LintShavers,₹999,"₹1,500",33%,AH2IMO7T23MIAIHRLZGUSPHEXSZQ,Ashwini Vetekar,RVV3VEBYM65XS,Amazing product...worth the money,clothes looked good as new.,4.2,386
B09474JWN6,"HealthSense Rechargeable Lint Remover for Clothes | Fuzz and Fur Remover | Electric Fabric Shaver, Trimmer for Clothes, Carpet, Sofa, Sweaters, Curtains | One-Year Warranty Included - New-Feel LR350",Home&Kitchen,LintShavers,₹999,"₹1,500",33%,AGEMLCWZLIJVZMIMPK3J4NEX5SMA,Amazon Customer,RVV3VEBYM65XS,Works as expected,very useful. No gimmicks,4.2,386
B09G2VTHQM,"AGARO Classic Portable Yogurt Maker, 1.2L Capacity, Electric, Automatic, Grey and White, Medium (33603)",Home&Kitchen,YogurtMakers,₹587,"₹1,295",55%,AGYTFOW77SU6CYA7L2ID3IYBWMLA,Hem,R243ZL6I5OCPFC,Very easy to use curd maker,It's very useful in winter when it gets cold and curd does not form properly. It maintains fixed temperature enabling fermentation process. I gave one star less because it does not have any handles so holding the apparatus can be tricky as it has this smooth surface so it might slip off from hands. You have to be very careful while holding and handling this curd maker,4.1,557
B09G2VTHQM,"AGARO Classic Portable Yogurt Maker, 1.2L Capacity, Electric, Automatic, Grey and White, Medium (33603)",Home&Kitchen,YogurtMakers,₹587,"₹1,295",55%,AHAHGFYVEV3DXUG3GQFCUPBSHTZQ,Anya,R243ZL6I5OCPFC,Excited to try it,if they give side handles and auto-cut off feature then it would be best.,4.1,557
B09G2VTHQM,"AGARO Classic Portable Yogurt Maker, 1.2L Capacity, Electric, Automatic, Grey and White, Medium (33603)",Home&Kitchen,YogurtMakers,₹587,"₹1,295",55%,AGHEDHPCRHKYDPXWSKRKEP7HLNDA,Srinivas,R243ZL6I5OCPFC,Good Product at this Price,Got the product,4.1,557
B09G2VTHQM,"AGARO Classic Portable Yogurt Maker, 1.2L Capacity, Electric, Automatic, Grey and White, Medium (33603)",Home&Kitchen,YogurtMakers,₹587,"₹1,295",55%,AEHXNDAJNJXBV4NGZ2ZWKIPPJREQ,9703041496,R243ZL6I5OCPFC,Good,I am writing this review after using the product for three weeks. I have chosen this as 'Agaro' Brand seems to be more trustworthy and has 1.5 years warranty (1 year +6 months extra after registering)Good Things - It works as expected. For my taste and local weather conditions,4.1,557
B07R679HTT,AGARO Imperial 240-Watt Slow Juicer with Cold Press Technology,Home&Kitchen,ColdPressJuicers,"₹12,609","₹23,999",47%,AF4TTIEDYAPHWU7WG5UTJM345ZHQ,sandeep saini,R3URL5J0TF2CFR,Product is good to use.,Easy to make any kind of juice,4.4,"2,288"
B07R679HTT,AGARO Imperial 240-Watt Slow Juicer with Cold Press Technology,Home&Kitchen,ColdPressJuicers,"₹12,609","₹23,999",47%,AH4CZ72FCY3JIQJAEGG3IL5MOC3Q,Tarun Kumar,R3URL5J0TF2CFR,Tasty and Healthy juice,just love it.,4.4,"2,288"
B07R679HTT,AGARO Imperial 240-Watt Slow Juicer with Cold Press Technology,Home&Kitchen,ColdPressJuicers,"₹12,609","₹23,999",47%,AHYALQ3NLFMTU52IWFICXNJIC7VA,Yanala Raghuvamshi Reddy,R3URL5J0TF2CFR,Good,Product is good,4.4,"2,288"
B07R679HTT,AGARO Imperial 240-Watt Slow Juicer with Cold Press Technology,Home&Kitchen,ColdPressJuicers,"₹12,609","₹23,999",47%,AEIJBUDBWBW6XM22W5US5BWDBFYA,Sravani,R3URL5J0TF2CFR,Good product,The juice from this Juicer is so tasty and natural,4.4,"2,288"
B00B7GKXMG,Wipro Smartlife Super Deluxe Dry Iron- 1000W,Home&Kitchen,DryIrons,₹699,₹850,18%,AHC7U7MTAN2Y2T6X2G43SWSQHETQ,manjula,R1ZMYNJKIPID9R,it s very nice and easy to use,its light weight easy to use but is not worth for the value,4.1,"1,106"
B00B7GKXMG,Wipro Smartlife Super Deluxe Dry Iron- 1000W,Home&Kitchen,DryIrons,₹699,₹850,18%,AF6PJDQ5GNVGTIYXA5ZCTCKBLHEA,Sunil Kumar Rajak,R1ZMYNJKIPID9R,Good quality,Very good quality,4.1,"1,106"
B00B7GKXMG,Wipro Smartlife Super Deluxe Dry Iron- 1000W,Home&Kitchen,DryIrons,₹699,₹850,18%,AFLIUDPXTMHWUWXDEPUT72WCMQAQ,Lx,R1ZMYNJKIPID9R,Value for money @600₹,Good and very happy with this product,4.1,"1,106"
B07H3N8RJH,"AmazonBasics Cylinder Bagless Vacuum Cleaner with Power Suction, Low Sound, High Energy Efficiency and 2 Years Warranty (1.5L, Black)",Home&Kitchen,CanisterVacuums,"₹3,799","₹6,000",37%,AGRAAUFFZVW3L5L4MV65HRI63NPA,Liliput99,R3RFDGR8TPI8RK,Good suction power,Suction power mentioned no where on product spec or packaging. But surprisingly it's having good suction do most of the cleaning effortlessly.I purchase 3ltr version which having button to control suction.It's some what true that suction reduced when dust cylinder is somewhat full. But I resolved issue by emptying dust cylinder and cleaning filters.It's somewhat tricky to remove cylinder itself for cleaning do it carefully ow u will break plastic locks.It's very similar to midea vaccum cleaner available in uk with 16kpa.All extension pipes are of steel make is it difficult to work with due to weight.Btw it don't have blower function.The price of product and performance make it best buy vacuum.,4.2,"11,935"
B07H3N8RJH,"AmazonBasics Cylinder Bagless Vacuum Cleaner with Power Suction, Low Sound, High Energy Efficiency and 2 Years Warranty (1.5L, Black)",Home&Kitchen,CanisterVacuums,"₹3,799","₹6,000",37%,AGSMGWHNRQAZOOIPF7UOSNBQDNIQ,umamaheswaran,R3RFDGR8TPI8RK,enough for most cleaning,It's worth for the price given,4.2,"11,935"
B07H3N8RJH,"AmazonBasics Cylinder Bagless Vacuum Cleaner with Power Suction, Low Sound, High Energy Efficiency and 2 Years Warranty (1.5L, Black)",Home&Kitchen,CanisterVacuums,"₹3,799","₹6,000",37%,AH2R6HPCGKBGV62HAZ3BH3HFMIPQ,Amazon Customer,R3RFDGR8TPI8RK,Budget vacuum cleaner.,rest all good,4.2,"11,935"
B07K2HVKLL,Crompton IHL 251 1500-Watt Immersion Water Heater with Copper Heating Element and IP 68 Protection,Home&Kitchen,ImmersionRods,₹640,"₹1,020",37%,AGCRBPV45GJOL34GSLRX4FPLED7A,RM,R88E54B144DD0,Power Indicator is Missing,The rod is good overall,4.1,"5,059"
B07K2HVKLL,Crompton IHL 251 1500-Watt Immersion Water Heater with Copper Heating Element and IP 68 Protection,Home&Kitchen,ImmersionRods,₹640,"₹1,020",37%,AGKCZKL5F5SWMXTE7EOOX2TVAP6A,sayan pal,R88E54B144DD0,Value for money product,rest it looks fine,4.1,"5,059"
B07K2HVKLL,Crompton IHL 251 1500-Watt Immersion Water Heater with Copper Heating Element and IP 68 Protection,Home&Kitchen,ImmersionRods,₹640,"₹1,020",37%,AE6MBEP4HN5HDV6LIEEN54UBRPWQ,CHANDAN JHA,R88E54B144DD0,पानी गर्म होने में 15 मिनट से ज्यादा टाइम लेता हैं,The heating rod heats 5litre water with in 5 to 10 minutes The product totally worth its value,4.1,"5,059"
B09MQ9PDHR,SaiEllin Room Heater For Home 2000 Watts Room Heater For Bedroom | ISI Approved With 1 Year Warranty | For 250 Sq. Feet Blower Heater & Room Heaters Home For Winters,Home&Kitchen,FanHeaters,₹979,"₹1,999",51%,AHQH32FK57N5R4DXCYRDFJERD3MA,Vijay Singh Negi,R3EH3U82O1X3NA,Power Cord is too short. How and where to use it? Do I spend further on Extension Board???,Power Cord length ..very very short,3.9,157
B09MQ9PDHR,SaiEllin Room Heater For Home 2000 Watts Room Heater For Bedroom | ISI Approved With 1 Year Warranty | For 250 Sq. Feet Blower Heater & Room Heaters Home For Winters,Home&Kitchen,FanHeaters,₹979,"₹1,999",51%,AF3O2DRWWLEEYZOWDPONHNCYOYCA,Lallan T.,R3EH3U82O1X3NA,Not relatable product. No after sell service,and Function Knobs have no Written Marking of the Functions.,3.9,157
B09MQ9PDHR,SaiEllin Room Heater For Home 2000 Watts Room Heater For Bedroom | ISI Approved With 1 Year Warranty | For 250 Sq. Feet Blower Heater & Room Heaters Home For Winters,Home&Kitchen,FanHeaters,₹979,"₹1,999",51%,AFT3QGE4IU2G7IBMCWEWET7DAAAQ,Vipin,R3EH3U82O1X3NA,Best Blower for the office use,It is very useful and easy to handle,3.9,157
B09MQ9PDHR,SaiEllin Room Heater For Home 2000 Watts Room Heater For Bedroom | ISI Approved With 1 Year Warranty | For 250 Sq. Feet Blower Heater & Room Heaters Home For Winters,Home&Kitchen,FanHeaters,₹979,"₹1,999",51%,AEQR7OAEEWSVH3FXEK6VO2ELW2LQ,kapish,R3EH3U82O1X3NA,Good product for room,Sufficient heat is blowing with air,3.9,157
B014HDJ7ZE,"Bajaj Majesty Duetto Gas 6 Ltr Vertical Water Heater ( LPG), White",Home&Kitchen,InstantWaterHeaters,"₹5,365","₹7,445",28%,AH2PWK54MG3S6EOHGLGP3LTQJOAQ,jaydeep barad,R3573XWMBZ88LW,Yet to know the performance,It's been just a week ... So yet to know the performance overall but till date it's working fine,3.9,"3,584"
B07D2NMTTV,Black + Decker BD BXIR2201IN 2200-Watt Cord & Cordless Steam Iron (Green),Home&Kitchen,SteamIrons,"₹3,199","₹3,500",9%,AGBAIGEU4LX4TAQQOENWMZBZCV3A,V Rajendra Kumar,RDXQHIOFK1PKR,Iron with freedom,loved the cordless way of using it. Instant heating,4.2,"1,899"
B07D2NMTTV,Black + Decker BD BXIR2201IN 2200-Watt Cord & Cordless Steam Iron (Green),Home&Kitchen,SteamIrons,"₹3,199","₹3,500",9%,AHDSUGLHNAFKFMGKJPLS5HLJFL7Q,Mrigank,RDXQHIOFK1PKR,Good Iron,with steam flow for crisp ironing.,4.2,"1,899"
B07D2NMTTV,Black + Decker BD BXIR2201IN 2200-Watt Cord & Cordless Steam Iron (Green),Home&Kitchen,SteamIrons,"₹3,199","₹3,500",9%,AHBRTDUHKMIYUZLP6W7RM4IMFV4A,Valmiki Sravani,RDXQHIOFK1PKR,Steam iron!,Good iron box. Steam is as advertised. Irons well. A notch above swivel chord when it comes to cordless convenience. 100ml measuring cup was cracked as it is delivered. Hence a star less,4.2,"1,899"
B07D2NMTTV,Black + Decker BD BXIR2201IN 2200-Watt Cord & Cordless Steam Iron (Green),Home&Kitchen,SteamIrons,"₹3,199","₹3,500",9%,AGK46AGUBC3MLDF3UJFYKYVXX7JA,Kshitij Gupta,RDXQHIOFK1PKR,Wonderful,For First time users,4.2,"1,899"
B075K76YW1,"Inalsa Hand Blender| Hand Mixer|Beater - Easy Mix, Powerful 250 Watt Motor | Variable 7 Speed Control | 1 Year Warranty | (White/Red)",Home&Kitchen,HandMixers,₹979,"₹1,395",30%,AFA27PWZ7R6SHPUK6YI3LUPVQAXA,Placeholder,RKYJMDLBEO56M,Good,Beat with hand blander,4.2,"15,252"
B075K76YW1,"Inalsa Hand Blender| Hand Mixer|Beater - Easy Mix, Powerful 250 Watt Motor | Variable 7 Speed Control | 1 Year Warranty | (White/Red)",Home&Kitchen,HandMixers,₹979,"₹1,395",30%,AGC7U4WCJ72KSPKZJE6SA6ULCNAA,sanjay,RKYJMDLBEO56M,Ok,Thik h,4.2,"15,252"
B075K76YW1,"Inalsa Hand Blender| Hand Mixer|Beater - Easy Mix, Powerful 250 Watt Motor | Variable 7 Speed Control | 1 Year Warranty | (White/Red)",Home&Kitchen,HandMixers,₹979,"₹1,395",30%,AGZYDFV5X762ARBCKH3CXTG4QUTA,Sweta,RKYJMDLBEO56M,Nice,Speed 1 and speed 2 was not working,4.2,"15,252"
B075K76YW1,"Inalsa Hand Blender| Hand Mixer|Beater - Easy Mix, Powerful 250 Watt Motor | Variable 7 Speed Control | 1 Year Warranty | (White/Red)",Home&Kitchen,HandMixers,₹979,"₹1,395",30%,AGBBKPN6FHVMRRHWZVRJ7O45VG7Q,J k bricks,RKYJMDLBEO56M,Good product,it starts from speed 3. So returned.,4.2,"15,252"
B0BNLFQDG2,"Longway Blaze 2 Rod Quartz Room Heater (White, Gray, 800 watts)",Home&Kitchen,ElectricHeaters,₹929,"₹2,199",58%,AFVRAZD6HB5ALMMLJRZYAA45RKFQ,Amit,R34GHCVBN6M7BX,Ok product,2 rods can not be switched seperately,3.7,4
B0BNLFQDG2,"Longway Blaze 2 Rod Quartz Room Heater (White, Gray, 800 watts)",Home&Kitchen,ElectricHeaters,₹929,"₹2,199",58%,AEKTWPXEMR5QE53HL2AV2SVFK2SQ,Gurpiyar Singh,R34GHCVBN6M7BX,Must buyyyyy,,3.7,4
B082ZQ4479,"Prestige PWG 07 Wet Grinder, 2L (Multicolor) with Coconut Scraper and Atta Kneader Attachments, 200 Watt",Home&Kitchen,WetGrinders,"₹3,710","₹4,330",14%,AHWEG7FHG5CEE2TMD524HYGNU32Q,Vinod,R138ITHIJ8RJ6M,Good,Can buy it,3.7,"1,662"
B082ZQ4479,"Prestige PWG 07 Wet Grinder, 2L (Multicolor) with Coconut Scraper and Atta Kneader Attachments, 200 Watt",Home&Kitchen,WetGrinders,"₹3,710","₹4,330",14%,AEJM34LROKAFVQ432EM4D4JLSOQA,ravi,R138ITHIJ8RJ6M,Ok,Ok,3.7,"1,662"
B082ZQ4479,"Prestige PWG 07 Wet Grinder, 2L (Multicolor) with Coconut Scraper and Atta Kneader Attachments, 200 Watt",Home&Kitchen,WetGrinders,"₹3,710","₹4,330",14%,AFMR44UPPEJS3KH7CZZTLBGUY7RQ,mahendra pandey,R138ITHIJ8RJ6M,but loud.,The jar is damaged.,3.7,"1,662"
B082ZQ4479,"Prestige PWG 07 Wet Grinder, 2L (Multicolor) with Coconut Scraper and Atta Kneader Attachments, 200 Watt",Home&Kitchen,WetGrinders,"₹3,710","₹4,330",14%,AFUSIVMKLXOVGMV7AEF5FRQGLJHA,sakthimurugan.M,R138ITHIJ8RJ6M,The quality is good but damaged,Ok good..,3.7,"1,662"
B09Y358DZQ,"Pigeon Zest Mixer Grinder 3 Speed Control 750 Watt Powerful Copper Motor with 3 Stainless Steel Jars for Dry Grinding, Wet Grinding and Making Chutney and 3 Polycarbonate lids - Blue",Home&Kitchen,MixerGrinders,"₹2,033","₹4,295",53%,AEJS5VAOH7KD6X2F3TAMXOCXSOPA,Priya,R1HFQQWKU1B7T9,DON'T BUY pegion products,After using for one month,3.4,422
B09Y358DZQ,"Pigeon Zest Mixer Grinder 3 Speed Control 750 Watt Powerful Copper Motor with 3 Stainless Steel Jars for Dry Grinding, Wet Grinding and Making Chutney and 3 Polycarbonate lids - Blue",Home&Kitchen,MixerGrinders,"₹2,033","₹4,295",53%,AFHYPBJQA4XGEWJLPUSFVQU2EKXA,YOGESH R JAIN,R1HFQQWKU1B7T9,Sound and blade,till now she dosen't complain anything about this mixer.Don't know about other costumers,3.4,422
B09M3F4HGB,"Borosil Volcano 13 Fin Oil Filled Radiator Room Heater, 2900 W, Black",Home&Kitchen,ElectricHeaters,"₹9,495","₹18,990",50%,AGRAJW47BFWMQE426JX6TR2BCELQ,Bala Mahesh Yadav Thotakura,R3E3VUOM7IQWIG,Room heater2900watt need separate power connection,Good but expensive product with working process,4.2,79
B09M3F4HGB,"Borosil Volcano 13 Fin Oil Filled Radiator Room Heater, 2900 W, Black",Home&Kitchen,ElectricHeaters,"₹9,495","₹18,990",50%,AETH7LKNVDPFD2WPRVL7WXXCQXQA,Thoughtful_user,R3E3VUOM7IQWIG,Probably the best build in this category.,this 11 fin heater is not worth it. The quality is good just for the looks however the fins are very thin and unable to produce the same heat with same power as Bajaj.Although I am comparing it with Bajaj 13 fins still the room size was 12x10ft and borosil heater really struggled to even put the room to a comfortable temperature. With Bajaj it was done within half hour however borosil took even 2 hrs and still we were feeling uncomfortable.The fan placement is low and it doesn't converts that much heat for faster heater even with max settings.Please check both physically if possible,4.2,79
B09M3F4HGB,"Borosil Volcano 13 Fin Oil Filled Radiator Room Heater, 2900 W, Black",Home&Kitchen,ElectricHeaters,"₹9,495","₹18,990",50%,AFDQX4OPUFUN56VXCWO54Z7O2AEA,Anuj,R3E3VUOM7IQWIG,A good heater with some additional amazing features which make it a best buy,Bajaj is on a heavier side and fins are of good quality.Though I received 2 defective Bajaj heater ( physical dent on body) from cloudtail,4.2,79
B09M3F4HGB,"Borosil Volcano 13 Fin Oil Filled Radiator Room Heater, 2900 W, Black",Home&Kitchen,ElectricHeaters,"₹9,495","₹18,990",50%,AGILEHPBZZUJACQFI527X6HPPS2Q,Mamta,R3E3VUOM7IQWIG,Not as expected,I have again ordered the same. Hope this time it turns out to be good.No company is providing the details of the oil quality used in their product. Good luck.,4.2,79
B07VZH6ZBB,Crompton Solarium Qube 15-L 5 Star Rated Storage Water Heater (Geyser) with Free Installation and Connection Pipes (White and Black),Home&Kitchen,StorageWaterHeaters,"₹7,799","₹12,500",38%,AHRTYUKNV36J2ZEK4CKJMQOK4S6Q,Anuj Dhingra (Gadget Gig),R18A1K5678ELRR,Best for small Family,I have been using this Geyser for almost two months. it heats up the water in just 15 minutes and quite power efficient. Uses almost half a unit for two person. And if you leave it on for the whole day its around 1 unit. Very power efficient. And looks stylish in the bathroom and due to the form factor doest take much space. Go for it . You get all the pipes and Installation material in the box so no need to buy them separately which is the case in some other models.,4,"5,160"
B07VZH6ZBB,Crompton Solarium Qube 15-L 5 Star Rated Storage Water Heater (Geyser) with Free Installation and Connection Pipes (White and Black),Home&Kitchen,StorageWaterHeaters,"₹7,799","₹12,500",38%,AGQAYI2H5TL53UE55XVUIDAMSGLA,AKSHAY KHOWAL,R18A1K5678ELRR,The Gyser warms up water very quickly but does not hold hot water for long,I had 2 option while purchasing this geyser,4,"5,160"
B07VZH6ZBB,Crompton Solarium Qube 15-L 5 Star Rated Storage Water Heater (Geyser) with Free Installation and Connection Pipes (White and Black),Home&Kitchen,StorageWaterHeaters,"₹7,799","₹12,500",38%,AEEWPCT3NI67LDWFLJ7HICLMMZPQ,Sai Deepak Velivela,R18A1K5678ELRR,Not up to the mark,AO Smith even Amica earlier they were not as quick as Crompton but they used to hold hot water for long. I have another Havells at home whose light goes from green to orange to red to display water temperature.,4,"5,160"
